,Gene,Official_A,Official_B,UniProt_A,UniProt_B,Source
27442,XPO1,xpo1,ruvbl1,399087,399158,BIOGRID
27443,XPO1,xpo1,rps18,399087,414719,BIOGRID
27444,XPO1,xpo1,rps11,399087,380368,BIOGRID
27445,XPO1,xpo1,rpl10,399087,380358,BIOGRID
27446,XPO1,xpo1,rpl9,399087,380462,BIOGRID
27447,XPO1,xpo1,rpl3,399087,380033,BIOGRID
27448,XPO1,xpo1,copa,399087,446322,BIOGRID
27449,XPO1,xpo1,habp4,399087,431846,BIOGRID
27450,XPO1,xpo1,eif3l,399087,380037,BIOGRID
27451,XPO1,xpo1,mvb12a,399087,379160,BIOGRID
27452,XPO1,xpo1,elp6,399087,779276,BIOGRID
27453,XPO1,xpo1,rps23,399087,446737,BIOGRID
27454,XPO1,xpo1,rps4,399087,431998,BIOGRID
27455,XPO1,xpo1,rpl7,399087,735172,BIOGRID
27456,XPO1,xpo1,rps10,399087,445824,BIOGRID
27457,XPO1,xpo1,drg2,399087,379674,BIOGRID
27458,XPO1,xpo1,rpl13a,399087,379822,BIOGRID
27459,XPO1,xpo1,rpl19-a,399087,379959,BIOGRID
27460,XPO1,xpo1,eif3e-a,399087,398503,BIOGRID
27461,XPO1,xpo1,fam98a,399087,447202,BIOGRID
27462,XPO1,xpo1,pih1d1,399087,379325,BIOGRID
27463,XPO1,xpo1,gpn2,399087,398460,BIOGRID
27464,XPO1,xpo1,elp3,399087,496354,BIOGRID
27465,XPO1,xpo1,srpk1,399087,432197,BIOGRID
27466,XPO1,xpo1,rps14,399087,379927,BIOGRID
27467,XPO1,xpo1,rpl21,399087,379414,BIOGRID
27468,XPO1,xpo1,rpl28-a,399087,100101273,BIOGRID
27469,XPO1,xpo1,rpl32,399087,447129,BIOGRID
27470,XPO1,xpo1,eif2b1,399087,414553,BIOGRID
27471,XPO1,xpo1,polr2b,399087,398890,BIOGRID
27472,XPO1,xpo1,MGC130873,399087,734750,BIOGRID
27473,XPO1,xpo1,efhd1,399087,444200,BIOGRID
27474,XPO1,xpo1,srp68,399087,100101323,BIOGRID
27475,XPO1,xpo1,srp19,399087,495049,BIOGRID
27476,XPO1,xpo1,nop56,399087,398253,BIOGRID
27477,XPO1,xpo1,polr2c,399087,432060,BIOGRID
27478,XPO1,xpo1,nmd3,399087,444280,BIOGRID
27479,XPO1,xpo1,tbl1xr1-a,399087,398608,BIOGRID
27480,XPO1,xpo1,rpl34,399087,447134,BIOGRID
27481,XPO1,xpo1,rtcb,399087,779280,BIOGRID
27482,XPO1,xpo1,macrod2,399087,398781,BIOGRID
27483,XPO1,xpo1,eif3s4,399087,446311,BIOGRID
27484,XPO1,xpo1,rps25,399087,446309,BIOGRID
27485,XPO1,xpo1,dynll1-b,399087,444051,BIOGRID
27486,XPO1,xpo1,rps9,399087,379816,BIOGRID
27487,XPO1,xpo1,rpl38,399087,447139,BIOGRID
27488,XPO1,xpo1,rpl6,399087,444819,BIOGRID
27489,XPO1,xpo1,rps19,399087,380489,BIOGRID
27490,XPO1,xpo1,rpap1,399087,431804,BIOGRID
27491,XPO1,xpo1,LOC494815,399087,494815,BIOGRID
27492,XPO1,xpo1,rpl13,399087,446306,BIOGRID
27493,XPO1,xpo1,rpl18a,399087,779107,BIOGRID
27494,XPO1,xpo1,oscp1,399087,734329,BIOGRID
27495,XPO1,xpo1,lsm4,399087,495318,BIOGRID
27496,XPO1,xpo1,eif3c,399087,100191027,BIOGRID
27497,XPO1,xpo1,etf1,399087,399462,BIOGRID
27498,XPO1,xpo1,ppp4c,399087,432334,BIOGRID
27499,XPO1,xpo1,rps7,399087,397774,BIOGRID
27500,XPO1,xpo1,eif3b,399087,735075,BIOGRID
27501,XPO1,xpo1,rps3-a,399087,444841,BIOGRID
27502,XPO1,xpo1,rpl14,399087,414688,BIOGRID
27503,XPO1,xpo1,lsm1,399087,100049754,BIOGRID
27504,XPO1,xpo1,rps12-a,399087,380286,BIOGRID
27505,XPO1,xpo1,eif3h,399087,496043,BIOGRID
27506,XPO1,xpo1,rpl12,399087,379814,BIOGRID
27507,XPO1,xpo1,eif3m,399087,379753,BIOGRID
27508,XPO1,xpo1,rpl11,399087,447109,BIOGRID
27509,XPO1,xpo1,rpl18-b,399087,398652,BIOGRID
27510,XPO1,xpo1,wdr61,399087,444484,BIOGRID
27511,XPO1,xpo1,rpl27,399087,380115,BIOGRID
27512,XPO1,xpo1,stau1,399087,432335,BIOGRID
27513,XPO1,xpo1,rpl10a,399087,379897,BIOGRID
27514,XPO1,xpo1,rps17,399087,444362,BIOGRID
27515,XPO1,xpo1,rpl22,399087,397904,BIOGRID
27516,XPO1,xpo1,rpl23,399087,444350,BIOGRID
27517,XPO1,xpo1,eif3a,399087,443632,BIOGRID
27518,XPO1,xpo1,LOC494651,399087,494651,BIOGRID
27519,XPO1,xpo1,polr2e,399087,398968,BIOGRID
27520,XPO1,xpo1,rpl37a,399087,379413,BIOGRID
27521,XPO1,xpo1,ncbp2,399087,100380998,BIOGRID
27522,XPO1,xpo1,g3bp2,399087,446341,BIOGRID
27523,XPO1,xpo1,rpl4-a,399087,380237,BIOGRID
27524,XPO1,xpo1,pa2g4,399087,444257,BIOGRID
27525,XPO1,xpo1,gnb2l1,399087,379825,BIOGRID
27526,XPO1,xpo1,ilf2,399087,380267,BIOGRID
27527,XPO1,xpo1,rps5,399087,379490,BIOGRID
27528,XPO1,xpo1,rpl31,399087,414672,BIOGRID
27529,XPO1,xpo1,rpl30,399087,380313,BIOGRID
27530,XPO1,xpo1,cdv3,399087,380207,BIOGRID
27531,XPO1,xpo1,snx2,399087,380176,BIOGRID
27532,XPO1,xpo1,syncrip,399087,432011,BIOGRID
27533,XPO1,xpo1,sars,399087,380179,BIOGRID
27534,XPO1,xpo1,rps27,399087,380386,BIOGRID
27535,XPO1,xpo1,rpl15,399087,380459,BIOGRID
27536,XPO1,xpo1,rpl35a,399087,380520,BIOGRID
27537,XPO1,xpo1,eif3k,399087,444341,BIOGRID
27538,XPO1,xpo1,lsm7,399087,444555,BIOGRID
27539,XPO1,xpo1,rfc4,399087,398706,BIOGRID
27540,XPO1,xpo1,snrpa1,399087,447724,BIOGRID
27541,XPO1,xpo1,pabpn1-a,399087,398201,BIOGRID
27542,XPO1,xpo1,MGC114789,399087,734509,BIOGRID
27543,XPO1,xpo1,strap,399087,447638,BIOGRID
27544,XPO1,xpo1,eif3j,399087,432295,BIOGRID
27545,XPO1,xpo1,wdr54,399087,779246,BIOGRID
27546,XPO1,xpo1,rpl27a,399087,379881,BIOGRID
27547,XPO1,xpo1,gtpbp6,399087,447064,BIOGRID
27548,XPO1,xpo1,wdhd1,399087,397870,BIOGRID
27549,XPO1,xpo1,denr,399087,444615,BIOGRID
27550,XPO1,xpo1,xpa,399087,397790,BIOGRID
27551,XPO1,xpo1,spats2,399087,379666,BIOGRID
27552,XPO1,xpo1,smap1,399087,446881,BIOGRID
27553,XPO1,xpo1,cep85,399087,735019,BIOGRID
27554,XPO1,xpo1,MGC81075,399087,414660,BIOGRID
27555,XPO1,xpo1,nedd1,399087,447718,BIOGRID
27556,XPO1,xpo1,tubgcp3,399087,379673,BIOGRID
27557,XPO1,xpo1,rangap1-a,399087,379922,BIOGRID
27558,XPO1,xpo1,pum1,399087,394392,BIOGRID
27559,XPO1,xpo1,ythdf2,399087,447009,BIOGRID
27560,XPO1,xpo1,rnf146,399087,443895,BIOGRID
27561,XPO1,xpo1,krt18-b,399087,380504,BIOGRID
27562,XPO1,xpo1,LOC495075,399087,495075,BIOGRID
27563,XPO1,xpo1,fip1l1,399087,494780,BIOGRID
27564,XPO1,xpo1,c6orf106,399087,735167,BIOGRID
27565,XPO1,xpo1,epn2,399087,398106,BIOGRID
27566,XPO1,xpo1,tubgcp2,399087,446693,BIOGRID
27567,XPO1,xpo1,krt8,399087,380217,BIOGRID
27568,XPO1,xpo1,cpsf2,399087,394394,BIOGRID
27569,XPO1,xpo1,snupn,399087,379149,BIOGRID
27570,XPO1,YWHAZ,XPO1,7534,7514,BIOGRID
27571,XPO1,MCM2,XPO1,4171,7514,BIOGRID
27572,XPO1,MCM6,CRM1,852673,853133,BIOGRID
27573,XPO1,CDC23,CRM1,856571,853133,BIOGRID
27574,XPO1,DCP2,CRM1,855605,853133,BIOGRID
27575,XPO1,Fancd2,Xpo1,211651,103573,BIOGRID
27576,XPO1,TRIM25,XPO1,7706,7514,BIOGRID
27577,XPO1,BRCA1,XPO1,672,7514,BIOGRID
27578,XPO1,NDUFA9,XPO1,4704,7514,BIOGRID
27579,XPO1,EGLN3,XPO1,112399,7514,BIOGRID
27580,CLK1,CLK1,NCOR1,1195,9611,BIOGRID
27581,CLK1,YWHAG,CLK1,7532,1195,BIOGRID
27582,CLK1,BAG3,CLK1,9531,1195,BIOGRID
27583,CLK1,SRPK2,CLK1,6733,1195,BIOGRID
27584,CLK1,CLK1,KRTAP10-7,1195,386675,BIOGRID
27585,CLK1,CLK1,HIVEP1,1195,3096,BIOGRID
27586,CLK1,CLK1,KHDRBS1,1195,10657,BIOGRID
27587,CLK1,CLK1,LMNA,1195,4000,BIOGRID
27588,CLK1,CLK1,PRKDC,1195,5591,BIOGRID
27589,CLK1,CLK1,TNIP2,1195,79155,BIOGRID
27590,FZD10,FZD10,ATRIP,11211,84126,BIOGRID
27591,FZD10,FZD10,XPO7,11211,23039,BIOGRID
27592,FZD10,FZD10,ATP2B2,11211,491,BIOGRID
27593,FZD10,TRIM25,FZD10,7706,11211,BIOGRID
27594,SFXN4,MOV10,SFXN4,4343,119559,BIOGRID
27595,SFXN4,NXF1,SFXN4,10482,119559,BIOGRID
27596,SFXN4,C2orf47,SFXN4,79568,119559,BIOGRID
27597,SFXN4,MTMR14,SFXN4,64419,119559,BIOGRID
27598,SFXN4,EGLN3,SFXN4,112399,119559,BIOGRID
27599,Tlr3,RNF216,TLR3,54476,7098,BIOGRID
27600,Tlr3,TLR3,MYD88,7098,4615,BIOGRID
27601,Tlr3,TLR3,IRAK2,7098,3656,BIOGRID
27602,Tlr3,TLR3,TRIM69,7098,140691,BIOGRID
27603,Tlr3,TLR3,TBK1,7098,29110,BIOGRID
27604,Tlr3,TLR3,TRAF6,7098,7189,BIOGRID
27605,Tlr3,TLR3,TRAF3,7098,7187,BIOGRID
27606,Tlr3,TLR3,TOLLIP,7098,54472,BIOGRID
27607,Tlr3,TLR3,TRAF6,7098,7189,BIOGRID
27608,Tlr3,TLR3,MAP3K7,7098,6885,BIOGRID
27609,Tlr3,TLR3,TAB2,7098,23118,BIOGRID
27610,Tlr3,TRAF6,TLR3,7189,7098,BIOGRID
27611,Tlr3,TLR3,MAP2K6,7098,5608,BIOGRID
27612,Tlr3,TICAM1,TLR3,148022,7098,BIOGRID
27613,Tlr3,TLR3,RIPK1,7098,8737,BIOGRID
27614,Tlr3,TLR3,MAP3K7,7098,6885,BIOGRID
27615,Tlr3,TLR3,TRAF6,7098,7189,BIOGRID
27616,Tlr3,TLR3,PIK3R1,7098,5295,BIOGRID
27617,Tlr3,TLR3,SYK,7098,6850,BIOGRID
27618,Tlr3,TLR3,HLA-DRA,7098,3122,BIOGRID
27619,Tlr3,TLR3,HLA-DRA,7098,3122,BIOGRID
27620,Tlr3,TLR3,TICAM1,7098,148022,BIOGRID
27621,Tlr3,TLR3,WDFY1,7098,57590,BIOGRID
27622,Tlr3,Tlr3,Ripk1,142980,19766,BIOGRID
27623,Tlr3,Tlr3,Traf6,142980,22034,BIOGRID
27624,Tlr3,Tlr3,Tab2,142980,68652,BIOGRID
27625,Tlr3,TLR3,TICAM1,7098,148022,BIOGRID
27626,Tlr3,TLR3,RIPK1,7098,8737,BIOGRID
27627,Tlr3,TLR3,TBK1,7098,29110,BIOGRID
27628,Tlr3,TLR3,RNF31,7098,55072,BIOGRID
27629,Tlr3,TLR3,SHARPIN,7098,81858,BIOGRID
27630,Tlr3,TLR3,CASP8,7098,841,BIOGRID
27631,Tlr3,TLR3,FADD,7098,8772,BIOGRID
27632,Tlr3,TLR3,RBCK1,7098,10616,BIOGRID
27633,Tlr3,TLR3,IKBKG,7098,8517,BIOGRID
27634,Tlr3,TLR3,BIRC2,7098,329,BIOGRID
27635,Tlr3,TLR3,BIRC3,7098,330,BIOGRID
27636,Tlr3,TLR3,TRAF6,7098,7189,BIOGRID
27637,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27638,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27639,STAT5A,STAT5A,JAK2,6776,3717,BIOGRID
27640,STAT5A,STAT5A,ESR1,6776,2099,BIOGRID
27641,STAT5A,PTPN11,STAT5A,5781,6776,BIOGRID
27642,STAT5A,PTPN11,STAT5A,5781,6776,BIOGRID
27643,STAT5A,STAT5A,EGFR,6776,1956,BIOGRID
27644,STAT5A,JAK2,STAT5A,3717,6776,BIOGRID
27645,STAT5A,JAK2,STAT5A,3717,6776,BIOGRID
27646,STAT5A,BRCA1,STAT5A,672,6776,BIOGRID
27647,STAT5A,STAT5A,MAPK1,6776,5594,BIOGRID
27648,STAT5A,STAT5A,MAPK1,6776,5594,BIOGRID
27649,STAT5A,STAT5A,PTPN11,6776,5781,BIOGRID
27650,STAT5A,MAPK1,STAT5A,5594,6776,BIOGRID
27651,STAT5A,SHC1,STAT5A,6464,6776,BIOGRID
27652,STAT5A,STAT5A,CD247,6776,919,BIOGRID
27653,STAT5A,PTPN1,STAT5A,5770,6776,BIOGRID
27654,STAT5A,STAT5A,HDAC1,6776,3065,BIOGRID
27655,STAT5A,SQSTM1,STAT5A,8878,6776,BIOGRID
27656,STAT5A,EP300,STAT5A,2033,6776,BIOGRID
27657,STAT5A,EP300,STAT5A,2033,6776,BIOGRID
27658,STAT5A,EP300,STAT5A,2033,6776,BIOGRID
27659,STAT5A,NFKB1,STAT5A,4790,6776,BIOGRID
27660,STAT5A,JAK2,STAT5A,3717,6776,BIOGRID
27661,STAT5A,ESR1,STAT5A,2099,6776,BIOGRID
27662,STAT5A,STAT5A,CBL,6776,867,BIOGRID
27663,STAT5A,FN1,STAT5A,2335,6776,BIOGRID
27664,STAT5A,GLUD1,STAT5A,2746,6776,BIOGRID
27665,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27666,STAT5A,STAT5A,CBL,6776,867,BIOGRID
27667,STAT5A,CRK,STAT5A,1398,6776,BIOGRID
27668,STAT5A,STAT1,STAT5A,6772,6776,BIOGRID
27669,STAT5A,STAT5A,MAPK1,6776,5594,BIOGRID
27670,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27671,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27672,STAT5A,EP300,STAT5A,2033,6776,BIOGRID
27673,STAT5A,STAT5A,STAT5B,6776,6777,BIOGRID
27674,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27675,STAT5A,EGFR,STAT5A,1956,6776,BIOGRID
27676,SPRY2,TRAF2,SPRY2,7186,10253,BIOGRID
27677,SPRY2,SPRY2,RAF1,10253,5894,BIOGRID
27678,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27679,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27680,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27681,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27682,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27683,SPRY2,SPRY2,GRB2,10253,2885,BIOGRID
27684,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27685,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27686,SPRY2,GRB2,SPRY2,2885,10253,BIOGRID
27687,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27688,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27689,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27690,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27691,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27692,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27693,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27694,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27695,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27696,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27697,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27698,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27699,SPRY2,EGLN3,SPRY2,112399,10253,BIOGRID
27700,SPRY2,VHL,SPRY2,7428,10253,BIOGRID
27701,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27702,SPRY2,ELAVL1,SPRY2,1994,10253,BIOGRID
27703,SPRY2,SPRY2,GRB2,10253,2885,BIOGRID
27704,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27705,SPRY2,CBL,SPRY2,867,10253,BIOGRID
27706,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27707,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27708,SPRY2,GRB2,SPRY2,2885,10253,BIOGRID
27709,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27710,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27711,SPRY2,SPRY2,GRB2,10253,2885,BIOGRID
27712,SPRY2,SPRY2,CBL,10253,867,BIOGRID
27713,SPRY2,GRB2,SPRY2,2885,10253,BIOGRID
27714,SPRY2,SPRY2,MID2,10253,11043,BIOGRID
27715,SPRY2,SPRY2,ATRIP,10253,84126,BIOGRID
27716,SPRY2,SPRY2,TES,10253,26136,BIOGRID
27717,crp,CG14490,crp,37041,34956,BIOGRID
27718,crp,CG3557,crp,33426,34956,BIOGRID
27719,crp,mbl,crp,36945,34956,BIOGRID
27720,crp,FN1,CRP,2335,1401,BIOGRID
27721,crp,EGFR,CSRP1,1956,1465,BIOGRID
27722,crp,MAPK3,CRP,5595,1401,BIOGRID
27723,crp,CSRP1,APP,1465,351,BIOGRID
27724,crp,GRB2,CSRP1,2885,1465,BIOGRID
27725,crp,ACTN1,CSRP1,87,1465,BIOGRID
27726,crp,ird5,crp,44432,34956,BIOGRID
27727,crp,Tab2,crp,37216,34956,BIOGRID
27728,crp,Dredd,crp,31011,34956,BIOGRID
27729,crp,imd,crp,44339,34956,BIOGRID
27730,crp,BAG3,CSRP1,9531,1465,BIOGRID
27731,crp,CSRP1,YBX3,1465,8531,BIOGRID
27732,crp,CSRP1,MACF1,1465,23499,BIOGRID
27733,crp,CSRP1,PRKAR2A,1465,5576,BIOGRID
27734,crp,SUZ12,CSRP1,23512,1465,BIOGRID
27735,crp,RNF2,CSRP1,6045,1465,BIOGRID
27736,crp,BMI1,CSRP1,648,1465,BIOGRID
27737,crp,ACAA2,CSRP1,10449,1465,BIOGRID
27738,crp,CFL1,CSRP1,1072,1465,BIOGRID
27739,crp,HSPB1,CSRP1,3315,1465,BIOGRID
27740,crp,NUP214,CSRP1,8021,1465,BIOGRID
27741,crp,UFM1,CSRP1,51569,1465,BIOGRID
27742,crp,CSRP1,FUBP3,1465,8939,BIOGRID
27743,crp,CSRP1,TALDO1,1465,6888,BIOGRID
27744,crp,MAPK8IP2,CRP,23542,1401,BIOGRID
27745,crp,ESR1,CSRP1,2099,1465,BIOGRID
27746,crp,CNTRL,CSRP1,11064,1465,BIOGRID
27747,crp,ASCC2,CSRP1,84164,1465,BIOGRID
27748,crp,ASCC1,CSRP1,51008,1465,BIOGRID
27749,crp,TRIP4,CSRP1,9325,1465,BIOGRID
27750,crp,Myo10A,crp,32028,34956,FLYBASE
27751,crp,crp,Myo10A,34956,32028,FLYBASE
27752,crp,Hspb2,Crip2,69253,68337,BIOGRID
27753,crp,brnQ,crp,12930825,12933934,BIOGRID
27754,crp,cls,crp,12931118,12933934,BIOGRID
27755,crp,copA,crp,12932342,12933934,BIOGRID
27756,crp,lgt,crp,12934282,12933934,BIOGRID
27757,crp,lolD,crp,12931094,12933934,BIOGRID
27758,crp,yfgF,crp,12931591,12933934,BIOGRID
27759,crp,yebQ,crp,12930161,12933934,BIOGRID
27760,crp,ybiO,crp,12931830,12933934,BIOGRID
27761,crp,ushA,crp,12930849,12933934,BIOGRID
27762,crp,napB,crp,12933230,12933934,BIOGRID
27763,crp,napA,crp,12933227,12933934,BIOGRID
27764,crp,yojL,crp,12932928,12933934,BIOGRID
27765,crp,TES,CSRP1,26136,1465,BIOGRID
27766,TRIM15,TRIM15,TRIM8,89870,81603,BIOGRID
27767,TRIM15,TRIM15,SRC,89870,6714,BIOGRID
27768,TRIM15,TRIM15,CRK,89870,1398,BIOGRID
27769,TRIM15,TRIM15,SRC,89870,6714,BIOGRID
27770,TRIM15,TRIM15,CRK,89870,1398,BIOGRID
27771,TRIM15,TRIM15,SHC1,89870,6464,BIOGRID
27772,TRIM15,TRIM15,CFL1,89870,1072,BIOGRID
27773,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27774,IRAK1,SQSTM1,IRAK1,8878,3654,BIOGRID
27775,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27776,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27777,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27778,IRAK1,IRAK1,IKBKB,3654,3551,BIOGRID
27779,IRAK1,IRAK1,CHUK,3654,1147,BIOGRID
27780,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27781,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27782,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27783,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27784,IRAK1,Irak1,Ecsit,16179,26940,BIOGRID
27785,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27786,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27787,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27788,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27789,IRAK1,IRAK1,MYD88,3654,4615,BIOGRID
27790,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27791,IRAK1,Tnfrsf1a,Irak1,21937,16179,BIOGRID
27792,IRAK1,IKBKG,IRAK1,8517,3654,BIOGRID
27793,IRAK1,IKBKG,IRAK1,8517,3654,BIOGRID
27794,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27795,IRAK1,IKBKG,IRAK1,8517,3654,BIOGRID
27796,IRAK1,IRAK1,IKBKG,3654,8517,BIOGRID
27797,IRAK1,IRAK1,CHUK,3654,1147,BIOGRID
27798,IRAK1,IRAK1,IKBKB,3654,3551,BIOGRID
27799,IRAK1,TAB2,IRAK1,23118,3654,BIOGRID
27800,IRAK1,PELI1,IRAK1,57162,3654,BIOGRID
27801,IRAK1,Irak1,Bcl10,16179,12042,BIOGRID
27802,IRAK1,Traf6,Irak1,22034,16179,BIOGRID
27803,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27804,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27805,IRAK1,IRAK1,PELI1,3654,57162,BIOGRID
27806,IRAK1,IKBKG,IRAK1,8517,3654,BIOGRID
27807,IRAK1,PELI1,IRAK1,57162,3654,BIOGRID
27808,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27809,IRAK1,IKBKG,IRAK1,8517,3654,BIOGRID
27810,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27811,IRAK1,IRAK1,PELI1,3654,57162,BIOGRID
27812,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27813,IRAK1,TAB2,IRAK1,23118,3654,BIOGRID
27814,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27815,IRAK1,Irak1,Traf6,16179,22034,BIOGRID
27816,IRAK1,MAP3K7,IRAK1,6885,3654,BIOGRID
27817,IRAK1,IRAK1,BAG3,3654,9531,BIOGRID
27818,IRAK1,IRAK1,IRAK2,3654,3656,BIOGRID
27819,IRAK1,IRAK1,TARDBP,3654,23435,BIOGRID
27820,IRAK1,IRAK2,IRAK1,3656,3654,BIOGRID
27821,IRAK1,IRF7,IRAK1,3665,3654,BIOGRID
27822,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27823,IRAK1,IRF7,IRAK1,3665,3654,BIOGRID
27824,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27825,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27826,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27827,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27828,IRAK1,IRAK1,MYD88,3654,4615,BIOGRID
27829,IRAK1,IRAK1,PELI1,3654,57162,BIOGRID
27830,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27831,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27832,IRAK1,IRAK1,MAP3K7,3654,6885,BIOGRID
27833,IRAK1,MAP3K7,IRAK1,6885,3654,BIOGRID
27834,IRAK1,TAB2,IRAK1,23118,3654,BIOGRID
27835,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27836,IRAK1,Irak1,Irf5,16179,27056,BIOGRID
27837,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27838,IRAK1,IRAK1,TRAF4,3654,9618,BIOGRID
27839,IRAK1,IRAK1,IRF7,3654,3665,BIOGRID
27840,IRAK1,IRF7,IRAK1,3665,3654,BIOGRID
27841,IRAK1,IRAK1,IRF7,3654,3665,BIOGRID
27842,IRAK1,IRAK1,IRF7,3654,3665,BIOGRID
27843,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27844,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27845,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27846,IRAK1,IRAK1,HSP90AA1,3654,3320,BIOGRID
27847,IRAK1,IRAK1,HSP90AA1,3654,3320,BIOGRID
27848,IRAK1,IRAK1,HSP90AA1,3654,3320,BIOGRID
27849,IRAK1,IRAK2,IRAK1,3656,3654,BIOGRID
27850,IRAK1,IRAK1,IRAK2,3654,3656,BIOGRID
27851,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27852,IRAK1,PELI1,IRAK1,57162,3654,BIOGRID
27853,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27854,IRAK1,Irak1,Stat3,16179,20848,BIOGRID
27855,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27856,IRAK1,PELI1,IRAK1,57162,3654,BIOGRID
27857,IRAK1,IRAK1,MYD88,3654,4615,BIOGRID
27858,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27859,IRAK1,IRAK1,PELI1,3654,57162,BIOGRID
27860,IRAK1,PELI1,IRAK1,57162,3654,BIOGRID
27861,IRAK1,STAT1,IRAK1,6772,3654,BIOGRID
27862,IRAK1,IRAK1,STAT1,3654,6772,BIOGRID
27863,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27864,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27865,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27866,IRAK1,IRAK1,MYD88,3654,4615,BIOGRID
27867,IRAK1,Irak1,Prkce,16179,18754,BIOGRID
27868,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27869,IRAK1,MYD88,IRAK1,4615,3654,BIOGRID
27870,IRAK1,Irak1,Tollip,16179,54473,BIOGRID
27871,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27872,IRAK1,TRAF6,IRAK1,7189,3654,BIOGRID
27873,IRAK1,MAP3K7,IRAK1,6885,3654,BIOGRID
27874,IRAK1,IRAK1,TRAF6,3654,7189,BIOGRID
27875,IRAK1,Irak1,Nr0b2,16179,23957,BIOGRID
27876,IRAK1,Irak1,Peli2,16179,93834,BIOGRID
27877,IRAK1,IRAK1,PELI1,3654,57162,BIOGRID
